        #Time(ps)        Na-x            Na-y            Na-z            P -x            P -y            P -z            S -x            S -y            S -z
    0.34534E+02        0.92127791E-03      0.24255757E-02      0.16729848E-01        0.20076701E-01
    0.34736E+02        0.93712717E-03      0.24081909E-02      0.16609765E-01        0.19955083E-01
    0.34938E+02        0.94427084E-03      0.22785207E-02      0.15769274E-01        0.18992066E-01
    0.35140E+02        0.94141006E-03      0.20585852E-02      0.14361619E-01        0.17361614E-01
    0.35342E+02        0.92821413E-03      0.17879965E-02      0.12634305E-01        0.15350515E-01
    0.35544E+02        0.90397596E-03      0.15062674E-02      0.10825972E-01        0.13236215E-01
    0.35746E+02        0.86818448E-03      0.12400122E-02      0.90959773E-02        0.11204174E-01
    0.35948E+02        0.82182273E-03      0.10018340E-02      0.75214678E-02        0.93451245E-02
    0.36150E+02        0.76819913E-03      0.79678672E-03      0.61382088E-02        0.77031946E-02
    0.36352E+02        0.71267323E-03      0.62762271E-03      0.49723252E-02        0.63126211E-02
    0.36554E+02        0.66112692E-03      0.49511456E-03      0.40388879E-02        0.51951294E-02
    0.36755E+02        0.61786732E-03      0.39642263E-03      0.33272770E-02        0.43415669E-02
    0.36957E+02        0.58405677E-03      0.32500044E-03      0.27991405E-02        0.37081977E-02
    0.37159E+02        0.55773049E-03      0.27260413E-03      0.24028919E-02        0.32332265E-02
    0.37361E+02        0.53580278E-03      0.23221094E-03      0.20937773E-02        0.28617910E-02
    0.37563E+02        0.51638347E-03      0.19987088E-03      0.18455337E-02        0.25617880E-02
    0.37765E+02        0.49882941E-03      0.17407734E-03      0.16459509E-02        0.23188577E-02
    0.37967E+02        0.48194498E-03      0.15370597E-03      0.14842259E-02        0.21198769E-02
    0.38169E+02        0.46357899E-03      0.13694671E-03      0.13459174E-02        0.19464431E-02
    0.38371E+02        0.44260977E-03      0.12203699E-03      0.12194682E-02        0.17841150E-02
    0.38573E+02        0.42040268E-03      0.10838514E-03      0.11029962E-02        0.16317840E-02
    0.38775E+02        0.39954756E-03      0.96526911E-04      0.10013608E-02        0.14974353E-02
    0.38977E+02        0.38156688E-03      0.87039638E-04      0.91736857E-03        0.13859751E-02
    0.39179E+02        0.36626072E-03      0.79747478E-04      0.84779714E-03        0.12938053E-02
    0.39381E+02        0.35274049E-03      0.73934128E-04      0.78708828E-03        0.12137629E-02
    0.39583E+02        0.34041408E-03      0.69016427E-04      0.73216664E-03        0.11415972E-02
    0.39785E+02        0.32911905E-03      0.64867335E-04      0.68306322E-03        0.10770496E-02
    0.39987E+02        0.31887097E-03      0.61620625E-04      0.64069686E-03        0.10211885E-02
    0.40189E+02        0.30957819E-03      0.59312783E-04      0.60524670E-03        0.97413767E-03
    0.40391E+02        0.30077470E-03      0.57710357E-04      0.57599789E-03        0.93448295E-03
    0.40593E+02        0.29172442E-03      0.56401247E-04      0.55168310E-03        0.89980877E-03
    0.40795E+02        0.28198543E-03      0.55007722E-04      0.53058696E-03        0.86758012E-03
    0.40996E+02        0.27171924E-03      0.53352303E-04      0.51049282E-03        0.83556436E-03
    0.41198E+02        0.26135425E-03      0.51514093E-04      0.48917459E-03        0.80204293E-03
    0.41400E+02        0.25123612E-03      0.49752733E-04      0.46579663E-03        0.76678549E-03
    0.41602E+02        0.24166368E-03      0.48293390E-04      0.44198141E-03        0.73193849E-03
    0.41804E+02        0.23290096E-03      0.47125040E-04      0.42083913E-03        0.70086513E-03
    0.42006E+02        0.22504301E-03      0.46040132E-04      0.40451015E-03        0.67559330E-03
    0.42208E+02        0.21803687E-03      0.44890692E-04      0.39271745E-03        0.65564502E-03
    0.42410E+02        0.21175942E-03      0.43757671E-04      0.38356002E-03        0.63907711E-03
    0.42612E+02        0.20595408E-03      0.42836759E-04      0.37527186E-03        0.62406269E-03
    0.42814E+02        0.20023532E-03      0.42204789E-04      0.36710371E-03        0.60954382E-03
    0.43016E+02        0.19425793E-03      0.41752815E-04      0.35889829E-03        0.59490903E-03
    0.43218E+02        0.18782000E-03      0.41308962E-04      0.35037926E-03        0.57950822E-03
    0.43420E+02        0.18088590E-03      0.40757203E-04      0.34122525E-03        0.56286836E-03
    0.43622E+02        0.17371364E-03      0.40081555E-04      0.33174204E-03        0.54553723E-03
    0.43824E+02        0.16690762E-03      0.39387753E-04      0.32296688E-03        0.52926225E-03
    0.44026E+02        0.16106215E-03      0.38843104E-04      0.31577117E-03        0.51567642E-03
    0.44228E+02        0.15623664E-03      0.38506484E-04      0.31007101E-03        0.50481413E-03
    0.44430E+02        0.15188478E-03      0.38258665E-04      0.30522478E-03        0.49536823E-03
    0.44632E+02        0.14733331E-03      0.37958198E-04      0.30096768E-03        0.48625919E-03
    0.44834E+02        0.14228091E-03      0.37600216E-04      0.29759376E-03        0.47747489E-03
    0.45036E+02        0.13692326E-03      0.37279062E-04      0.29552291E-03        0.46972522E-03
    0.45238E+02        0.13176331E-03      0.37073393E-04      0.29519973E-03        0.46403643E-03
    0.45439E+02        0.12728611E-03      0.37020853E-04      0.29722732E-03        0.46153429E-03
    0.45641E+02        0.12365973E-03      0.37156227E-04      0.30206143E-03        0.46287739E-03
    0.45843E+02        0.12068238E-03      0.37519806E-04      0.30952686E-03        0.46772904E-03
    0.46045E+02        0.11803874E-03      0.38127776E-04      0.31895739E-03        0.47512391E-03
    0.46247E+02        0.11558651E-03      0.38957139E-04      0.32998462E-03        0.48452826E-03
    0.46449E+02        0.11337060E-03      0.39968386E-04      0.34323300E-03        0.49657198E-03
    0.46651E+02        0.11142650E-03      0.41124021E-04      0.36030291E-03        0.51285343E-03
    0.46853E+02        0.10965600E-03      0.42352234E-04      0.38303484E-03        0.53504307E-03
    0.47055E+02        0.10787286E-03      0.43489329E-04      0.41275975E-03        0.56412194E-03
    0.47257E+02        0.10589105E-03      0.44314044E-04      0.45054482E-03        0.60074991E-03
    0.47459E+02        0.10356478E-03      0.44694839E-04      0.49866280E-03        0.64692242E-03
    0.47661E+02        0.10079856E-03      0.44679940E-04      0.56228441E-03        0.70776291E-03
    0.47863E+02        0.97578172E-04      0.44410948E-04      0.65001362E-03        0.79200274E-03
    0.48065E+02        0.94058455E-04      0.44013698E-04      0.77260089E-03        0.91067304E-03
    0.48267E+02        0.90616931E-04      0.43632921E-04      0.94103175E-03        0.10752816E-02
    0.48469E+02        0.87696595E-04      0.43494118E-04      0.11679709E-02        0.12991616E-02
    0.48671E+02        0.85504227E-04      0.43820540E-04      0.14768064E-02        0.16061312E-02
    0.48873E+02        0.83915492E-04      0.44689288E-04      0.19147777E-02        0.20433825E-02
    0.49075E+02        0.82732518E-04      0.45993835E-04      0.25529053E-02        0.26816316E-02
    0.49277E+02        0.81956104E-04      0.47488495E-04      0.34529275E-02        0.35823721E-02
    0.49479E+02        0.81702898E-04      0.48844770E-04      0.46075133E-02        0.47380610E-02
    0.49680E+02        0.81902895E-04      0.49792844E-04      0.58967838E-02        0.60284795E-02
    0.49882E+02        0.82206641E-04      0.50333153E-04      0.71018027E-02        0.72343425E-02
    0.50084E+02        0.82199594E-04      0.50763755E-04      0.79673381E-02        0.81003015E-02
    0.50286E+02        0.81614121E-04      0.51403274E-04      0.82777861E-02        0.84108035E-02
    0.50488E+02        0.80328470E-04      0.52277140E-04      0.79294017E-02        0.80620073E-02
